Ticker,YahooTicker,Nom,Zone,AnneeFiscale,DateRapport,Sector,Industry,Country,Beta,MarketCapitalization,SharesOutstanding,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncome,TotalRevenue,TotalEquity,TotalAssets,TotalDebt,Dividendes_Annuels,Annual_Volume_Traded
BMY,BMY,BMY,USA,2022,2022-12-31,Healthcare,Drug Manufacturers - General,United States,0.302,134522298275.75684,2126160000.0,21.303054860946705,0.20369595312449695,0.06534806858087172,0.30267844455448084,2.97,63.27007293701172,6327000000.0,46159000000.0,31061000000.0,96820000000.0,40717000000.0,2.16,3025500900.0
BMY,BMY,BMY,USA,2021,2021-12-31,Healthcare,Drug Manufacturers - General,United States,0.302,117526556180.29785,2219640064.0,16.299411383145156,0.19456963222611695,0.06398082587774667,0.3879633802087337,3.24849,52.9484748840332,6994000000.0,46385000000.0,35946000000.0,109314000000.0,45596000000.0,1.47,2812035000.0
BR,BR,BR,USA,2024,2024-06-30,Technology,Information Technology Services,United States,0.994,22921800349.884033,118898000.0,32.51018813649478,0.3219572937324171,0.0846962049888382,0.1560479519671803,5.93,192.78541564941406,698100000.0,6506800000.0,2168300000.0,8242400000.0,3576900000.0,3.36,129427400.0
BR,BR,BR,USA,2023,2023-06-30,Technology,Information Technology Services,United States,0.994,18853367760.543823,117981000.0,29.813439098756703,0.2814424707667589,0.07659233347908469,0.1937372699876004,5.36,159.80003356933594,630600000.0,6060900000.0,2240600000.0,8233200000.0,3652600000.0,3.05,135834000.0
BR,BR,BR,USA,2022,2022-06-30,Technology,Information Technology Services,United States,0.994,15815538607.330322,117227000.0,29.202118580475513,0.2808982909545644,0.06599500538634806,0.25710158224490454,4.62,134.91378784179688,539100000.0,5709100000.0,1919200000.0,8168800000.0,4066200000.0,2.73,139227500.0
BRK-B,BRK-B,BRK-B,USA,2024,2024-12-31,Financial Services,Insurance - Diversified,United States,0.703,977394099230.2344,2156270080.0,10.98416257111449,0.13704863806039103,0.0771266707745426,0.1276475887241991,41.266687,453.2799987792969,88995000000.0,424232000000.0,649368000000.0,1153881000000.0,124762000000.0,,921686300.0
BRK-B,BRK-B,BRK-B,USA,2023,2023-12-31,Financial Services,Insurance - Diversified,United States,0.703,789524851787.1094,2178240000.0,8.186618576927284,0.1714370725119505,0.08992988640887943,0.16246607020622006,44.274689,362.4599914550781,96223000000.0,439337000000.0,561273000000.0,1069978000000.0,128271000000.0,,837933800.0
BRK-B,BRK-B,BRK-B,USA,2022,2022-12-31,Financial Services,Insurance - Diversified,United States,0.703,684005433472.7578,2207109888.0,-30.002891149666066,-0.04807318598127683,-0.023995613965723563,0.17944886691443013,-10.329338,309.9100036621094,-22759000000.0,234121000000.0,473424000000.0,948465000000.0,122744000000.0,,1116166600.0
BRK-B,BRK-B,BRK-B,USA,2021,2021-12-31,Financial Services,Insurance - Diversified,United States,0.703,669469974784.0,2239030016.0,7.5309764298824415,0.17767123206485988,0.09380319237701087,0.1706753167486949,39.702687,299.0,89937000000.0,354727000000.0,506199000000.0,958784000000.0,114262000000.0,,1144541700.0
BRO,BRO,BRO,USA,2024,2024-12-31,Financial Services,Insurance Brokers,United States,0.815,28986135862.654297,285958016.0,29.12787514171381,0.15467289719626168,0.056382012264365206,0.14006696233115015,3.48,101.36500549316406,993000000.0,4705000000.0,6420000000.0,17612000000.0,4060000000.0,0.54,327819000.0
BRO,BRO,BRO,USA,2023,2023-12-31,Financial Services,Insurance Brokers,United States,0.815,19887313397.88867,284598016.0,22.76176179270791,0.15612116866822012,0.05852314721494322,0.20213891738774437,3.07,69.87860870361328,871000000.0,4199000000.0,5579000000.0,14883000000.0,4020000000.0,0.47500000000000003,304526500.0
BRO,BRO,BRO,USA,2022,2022-12-31,Financial Services,Insurance Brokers,United States,0.815,15732067668.625,283222016.0,23.338978230452337,0.14587765380106804,0.04809102944859914,0.26589003353591595,2.38,55.54676818847656,672000000.0,3563000000.0,4606600000.0,13973500000.0,4183000000.0,0.424,393617900.0
BRO,BRO,BRO,USA,2021,2021-12-31,Financial Services,Insurance Brokers,United States,0.815,19330531168.12207,282427008.0,32.90593440716083,0.13988896566513379,0.05993629662902995,0.1162047737055652,2.08,68.44434356689453,587100000.0,3047500000.0,4196900000.0,9795400000.0,2246300000.0,0.382,331553700.0
BSX,BSX,BSX,USA,2024,2024-12-31,Healthcare,Medical Devices,United States,0.674,131642496579.34277,1473830016.0,70.88888864668588,0.08516306844281121,0.04706180987434953,0.08467630354671637,1.26,89.31999969482422,1854000000.0,16747000000.0,21770000000.0,39395000000.0,11147000000.0,,1491067200.0
BSX,BSX,BSX,USA,2023,2023-12-31,Healthcare,Medical Devices,United States,0.674,84734441572.6582,1464979968.0,53.555555696840635,0.08262019604792283,0.04533811475409836,0.11202056476481038,1.08,57.84000015258789,1593000000.0,14240000000.0,19281000000.0,35136000000.0,9492000000.0,,1971709400.0
BSX,BSX,BSX,USA,2022,2022-12-31,Healthcare,Medical Devices,United States,0.674,65900581432.075195,1432310016.0,102.24444071451822,0.03971776487993627,0.021497428316240106,0.14084852968356748,0.45,46.0099983215332,698000000.0,12682000000.0,17574000000.0,32469000000.0,9282000000.0,,1973714900.0
BSX,BSX,BSX,USA,2021,2021-12-31,Healthcare,Medical Devices,United States,0.674,60533572508.65137,1424989952.0,61.56521672787874,0.06262407507670095,0.03230010239225542,0.15612823774194523,0.69,42.47999954223633,1041000000.0,11888000000.0,16623000000.0,32229000000.0,9451000000.0,,1938402800.0
BX,BX,BX,USA,2024,2024-12-31,Financial Services,Asset Management,United States,1.762,202859676602.7832,1212880000.0,46.20290935368828,0.33809053494133995,0.06387200331263893,0.060567473071833876,3.62,167.25453186035156,2776508000.0,10930540000.0,8212321000.0,43469875000.0,12286698000.0,3.4499999999999997,860970600.0
BX,BX,BX,USA,2023,2023-12-31,Financial Services,Asset Management,United States,1.762,146741376927.34863,1209529984.0,65.93532147614852,0.20403714471222412,0.03452383404989087,0.0837792465726056,1.84,121.32099151611328,1390880000.0,7006649000.0,6816798000.0,40287530000.0,12293882000.0,3.3200000000000003,1198983300.0
BX,BX,BX,USA,2022,2022-12-31,Financial Services,Asset Management,United States,1.762,83387399711.48438,1199289984.0,29.462135444253178,0.2282721154935056,0.041097302015625115,0.16034842249863918,2.36,69.5306396484375,1747631000.0,7132632000.0,7655911000.0,42524227000.0,13371038000.0,4.94,1216057300.0
BX,BX,BX,USA,2021,2021-12-31,Financial Services,Asset Management,United States,1.762,80291372181.51758,710910016.0,13.874899374472127,0.6216134471653239,0.1421822261785542,0.10853191025680257,8.14,112.94168090820312,5857397000.0,16652351000.0,9422893000.0,41196408000.0,8714176000.0,3.5699999999999994,887715700.0
BXP,BXP,BXP,USA,2024,2024-12-31,Real Estate,REIT - Office,United States,1.008,12622287823.83728,176374000.0,795.171864827474,0.0026318308060295334,0.0005471347879124308,1.3455619327524335,0.09,71.56546783447266,14272000.0,3407719000.0,5422841000.0,26084980000.0,16984070000.0,3.92,315335900.0
BXP,BXP,BXP,USA,2023,2023-12-31,Real Estate,REIT - Office,United States,1.008,10278178670.959473,156940000.0,53.987481982684315,0.03232156572213122,0.007308611043454796,1.6174703254548581,1.21308,65.49113464355469,190215000.0,3273569000.0,5885080000.0,26026149000.0,16624649000.0,3.92,413550500.0
BXP,BXP,BXP,USA,2022,2022-12-31,Real Estate,REIT - Office,United States,1.008,8875010936.25879,156755008.0,10.452248408677873,0.1382755232809276,0.03506934104229532,1.6557001569391105,5.416737,56.61708068847656,848947000.0,3108581000.0,6139532000.0,24207669000.0,14694357000.0,3.92,304988300.0
BXP,BXP,BXP,USA,2021,2021-12-31,Real Estate,REIT - Office,United States,1.008,14603332822.977295,156207008.0,29.413076856939668,0.08645287792363185,0.022588382392011754,0.9138729604930781,3.178418,93.48705291748047,505195000.0,2888621000.0,5843588000.0,22365258000.0,13345591000.0,3.92,234436600.0
C,C,C,USA,2024,2024-12-31,Financial Services,Banks - Diversified,United States,1.196,129532121397.30273,1891260032.0,11.365561809983037,0.060796364298794814,0.005389841241507982,2.592445768490228,6.026086,68.48985290527344,12682000000.0,81089000000.0,208598000000.0,2352945000000.0,335805000000.0,2.18,3577680100.0
C,C,C,USA,2023,2023-12-31,Financial Services,Banks - Diversified,United States,1.196,95226659714.52344,1913880064.0,12.233591163199366,0.044915382106856555,0.0038261339710776113,3.403206633221576,4.067147,49.75581359863281,9228000000.0,77024000000.0,205453000000.0,2411834000000.0,324076000000.0,2.08,4404358100.0
C,C,C,USA,2022,2022-12-31,Financial Services,Banks - Diversified,United States,1.196,79506407394.29541,1936850048.0,5.832900604164195,0.0737863402074666,0.006142734897023846,4.008507118419576,7.037551,41.04933547973633,14845000000.0,74480000000.0,201189000000.0,2416676000000.0,318702000000.0,2.04,5599657500.0
C,C,C,USA,2021,2021-12-31,Financial Services,Banks - Diversified,United States,1.196,105022842689.41699,2017459968.0,4.821055336853382,0.10868833303626245,0.009580114977090555,2.688434180314296,10.797836,52.05696487426758,21952000000.0,71887000000.0,201972000000.0,2291413000000.0,282347000000.0,2.04,5029301800.0
CAG,CAG,CAG,USA,2024,2024-05-31,Consumer Defensive,Packaged Foods,United States,-0.016,13052055294.14502,478063008.0,37.39993996816139,0.041135491208947446,0.01664246032316667,0.646741054168431,0.73,27.301956176757812,347200000.0,12050900000.0,8440400000.0,20862300000.0,8441300000.0,1.4,1208477600.0
CAG,CAG,CAG,USA,2023,2023-05-31,Consumer Defensive,Packaged Foods,United States,-0.016,14501446730.33789,476907008.0,21.263834813258033,0.07824375057229191,0.03099861240851419,0.6495351929469542,1.43,30.407283782958984,683600000.0,12277000000.0,8736800000.0,22052600000.0,9419200000.0,1.3599999999999999,1071349800.0
CAG,CAG,CAG,USA,2022,2022-05-31,Consumer Defensive,Packaged Foods,United States,-0.016,13271120326.509521,479875008.0,14.94884800266575,0.1010730907973645,0.03958974998997107,0.6916673026966857,1.85,27.65536880493164,888200000.0,11535900000.0,8787700000.0,22435100000.0,9179200000.0,1.286,1026410600.0
CAG,CAG,CAG,USA,2021,2021-05-31,Consumer Defensive,Packaged Foods,United States,-0.016,14852778407.176758,479947008.0,,,,,,30.946704864501953,,,,,,1.176,901447700.0
CAH,CAH,CAH,USA,2024,2024-06-30,Healthcare,Medical Distribution,United States,0.635,23366165482.93506,243567008.0,27.56701502306708,-0.26517273576097106,0.018882560226945323,0.2179219351895297,3.48,95.93321228027344,852000000.0,226827000000.0,-3213000000.0,45121000000.0,5092000000.0,1.5130000000000001,529249000.0
CAH,CAH,CAH,USA,2023,2023-06-30,Healthcare,Medical Distribution,United States,0.635,23150080740.356445,254600000.0,90.92726135253906,-0.11156186612576065,0.007612632355994371,0.20306624640859106,1.0,90.92726135253906,330000000.0,204979000000.0,-2958000000.0,43349000000.0,4701000000.0,1.999,570343800.0
CAH,CAH,CAH,USA,2022,2022-06-30,Healthcare,Medical Distribution,United States,0.635,13343892496.210938,272427008.0,-14.621353149414062,1.3229901269393511,-0.021377455672546605,0.3983095638329835,-3.35,48.98153305053711,-938000000.0,181326000000.0,-709000000.0,43878000000.0,5315000000.0,1.979,719547200.0
CAH,CAH,CAH,USA,2021,2021-06-30,Healthcare,Medical Distribution,United States,0.635,14960733006.637573,290148000.0,,,,,,51.56241989135742,,,,,,1.959,649537000.0
CARR,CARR,CARR,USA,2024,2024-12-31,Industrials,Building Products & Equipment,United States,1.298,60634904036.66016,897227008.0,10.830182295579176,0.39798309779135005,0.14982755393952357,0.20961524062634737,6.24,67.58033752441406,5604000000.0,22486000000.0,14081000000.0,37403000000.0,12710000000.0,0.795,1066310500.0
CARR,CARR,CARR,USA,2023,2023-12-31,Industrials,Building Products & Equipment,United States,1.298,46330203401.46094,839046976.0,34.29667786781832,0.1554684798893627,0.04110048138443727,0.3156903904190241,1.61,55.2176513671875,1349000000.0,18951000000.0,8677000000.0,32822000000.0,14626000000.0,0.7449999999999999,1232893600.0
CARR,CARR,CARR,USA,2022,2022-12-31,Industrials,Building Products & Equipment,United States,1.298,33509136759.11084,836262016.0,9.563279436425548,0.45552977571539055,0.1354749674154719,0.2796550704175364,4.19,40.07014083862305,3534000000.0,17288000000.0,7758000000.0,26086000000.0,9371000000.0,0.635,1163771200.0
CARR,CARR,CARR,USA,2021,2021-12-31,Industrials,Building Products & Equipment,United States,1.298,44520924615.34277,866585024.0,26.75788402557373,0.24589921678735038,0.06357939782974172,0.22962236495144478,1.92,51.37513732910156,1664000000.0,20613000000.0,6767000000.0,26172000000.0,10223000000.0,0.51,1227123200.0
CAT,CAT,CAT,USA,2024,2024-12-31,Industrials,Farm & Heavy Construction Machinery,United States,1.563,172535760132.03906,482801984.0,16.119233347781346,0.5536914473346672,0.12296613645686158,0.22261472039539026,22.17,357.3634033203125,10792000000.0,64809000000.0,19491000000.0,87764000000.0,38409000000.0,5.42,635803800.0
CAT,CAT,CAT,USA,2023,2023-12-31,Industrials,Farm & Heavy Construction Machinery,United States,1.563,144480194376.14648,509084992.0,14.02192096936373,0.5301631271160357,0.11814669166399927,0.2621674213794774,20.24,283.8036804199219,10335000000.0,67060000000.0,19494000000.0,87476000000.0,37878000000.0,5.0,764752100.0
CAT,CAT,CAT,USA,2022,2022-12-31,Industrials,Farm & Heavy Construction Machinery,United States,1.563,118114720253.21777,520408992.0,17.84317448454083,0.4225218980402042,0.08182517115555936,0.31319550959180475,12.72,226.96517944335938,6705000000.0,59427000000.0,15869000000.0,81943000000.0,36993000000.0,4.62,823830800.0
CAT,CAT,CAT,USA,2021,2021-12-31,Industrials,Farm & Heavy Construction Machinery,United States,1.563,103815939896.20215,540942016.0,16.08691922976805,0.39365445280271777,0.07837619122389573,0.3639999795578831,11.93,191.9169464111328,6489000000.0,50971000000.0,16484000000.0,82793000000.0,37789000000.0,4.28,845338800.0
CB,CB,CB,USA,2024,2024-12-31,Financial Services,Insurance - Property & Casualty,Switzerland,0.522,110652450970.89453,403097984.0,12.093974758627112,0.14482747848362257,0.03760728134075312,0.1381713632716689,22.697674,274.5050964355469,9272000000.0,56150000000.0,64021000000.0,246548000000.0,15289000000.0,3.5900000000000003,401073700.0
CB,CB,CB,USA,2023,2023-12-31,Financial Services,Insurance - Property & Casualty,Switzerland,0.522,90941681775.65625,407990016.0,10.142670794192135,0.15171324382005477,0.03913612678925967,0.15938785952691825,21.976631,222.9017333984375,9028000000.0,50133000000.0,59507000000.0,230682000000.0,14495000000.0,3.4099999999999997,454454200.0
CB,CB,CB,USA,2022,2022-12-31,Financial Services,Insurance - Property & Casualty,Switzerland,0.522,88330478314.10547,415049984.0,16.60711837706495,0.10384211880678557,0.026359557223754753,0.16842431156205226,12.81492,212.8188934326172,5246000000.0,42975000000.0,50519000000.0,199017000000.0,14877000000.0,3.29,446381200.0
CB,CB,CB,USA,2021,2021-12-31,Financial Services,Insurance - Property & Casualty,Switzerland,0.522,78984730414.13281,430740992.0,9.160367350104972,0.14276384097531566,0.042613494356523736,0.20469779304465469,20.017694,183.3694305419922,8525000000.0,40770000000.0,59714000000.0,200054000000.0,16168000000.0,3.1799999999999997,462351600.0
CBOE,CBOE,CBOE,USA,2024,2024-12-31,Financial Services,Financial Data & Stock Exchanges,United States,0.353,20337146799.804688,104686000.0,26.83260585721685,0.17873165716422096,0.09820133263149786,0.07863934974474193,7.24,194.26806640625,764900000.0,4094500000.0,4279600000.0,7789100000.0,1599300000.0,2.36,210003600.0
CBOE,CBOE,CBOE,USA,2023,2023-12-31,Financial Services,Financial Data & Stock Exchanges,United States,0.353,18479477086.42578,105556000.0,24.45083703408694,0.19106649937264744,0.10168948247078465,0.08716696865752892,7.16,175.0679931640625,761400000.0,3773500000.0,3985000000.0,7487500000.0,1610800000.0,2.1,175306400.0
CBOE,CBOE,CBOE,USA,2022,2022-12-31,Financial Services,Financial Data & Stock Exchanges,United States,0.353,12978616987.64038,106082000.0,55.61142661354758,0.06781519637549419,0.03357670491077169,0.14418331335164994,2.2,122.34513854980469,235000000.0,3958500000.0,3465300000.0,6998900000.0,1871300000.0,1.96,165608400.0
CBOE,CBOE,CBOE,USA,2021,2021-12-31,Financial Services,Financial Data & Stock Exchanges,United States,0.353,13244803983.772278,106643000.0,25.192209673218024,0.14674877940523745,0.07762858610316238,0.10785361578398733,4.93,124.19759368896484,529000000.0,3494800000.0,3604800000.0,6814500000.0,1428500000.0,1.7999999999999998,153974500.0
CBRE,CBRE,CBRE,USA,2024,2024-12-31,Real Estate,Real Estate Services,United States,1.337,40177099064.7959,306017984.0,41.54746622978886,0.11508738556652004,0.03969979083787885,0.14172252682596526,3.16,131.2899932861328,968000000.0,35767000000.0,8411000000.0,24383000000.0,5694000000.0,,428833900.0
CBRE,CBRE,CBRE,USA,2023,2023-12-31,Real Estate,Real Estate Services,United States,1.337,28412803086.301758,304792992.0,29.131250381469727,0.1192693842990202,0.04372893383005145,0.16985300553913624,3.2,93.22000122070312,986000000.0,31949000000.0,8267000000.0,22548000000.0,4826000000.0,,420288400.0
CBRE,CBRE,CBRE,USA,2022,2022-12-31,Real Estate,Real Estate Services,United States,1.337,24783039703.839844,315948992.0,17.990826248028956,0.17916719724945881,0.06859064983181397,0.14094316281383354,4.36,78.44000244140625,1407000000.0,30828000000.0,7853000000.0,20513000000.0,3493000000.0,,450870700.0
CBRE,CBRE,CBRE,USA,2021,2021-12-31,Real Estate,Real Estate Services,United States,1.337,37336989615.05127,344088000.0,19.801095280334025,0.21540319268102867,0.08322199691929111,0.11241471375367702,5.48,108.51000213623047,1837000000.0,27746000000.0,8528193000.0,22073491000.0,4197227000.0,,378755000.0
CCI,CCI,CCI,USA,2024,2024-12-31,Real Estate,REIT - Specialty,United States,0.959,37954950869.80859,434598016.0,-9.725330242335398,29.345864661654137,-0.11922653958944282,0.7802144205528605,-8.98,87.33346557617188,-3903000000.0,6568000000.0,-133000000.0,32736000000.0,29613000000.0,6.26,681403600.0
CCI,CCI,CCI,USA,2023,2023-12-31,Real Estate,REIT - Specialty,United States,0.959,45864311619.19385,433688992.0,30.564717199071982,0.2353863030872904,0.03898564642977652,0.6282444668359869,3.46,105.75392150878906,1502000000.0,6981000000.0,6381000000.0,38527000000.0,28814000000.0,6.26,724944100.0
