Ticker,YahooTicker,Nom,Zone,AnneeFiscale,DateRapport,Sector,Industry,Country,Beta,MarketCapitalizationBN,SharesOutstandingMn,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncomeBN,TotalRevenueBN,TotalEquityBN,TotalAssetsBN,TotalDebtBN,Dividendes_Annuels,Annual_Volume_Traded_BN,%MargeNette,%PayOut,Croissance de l'EPS (en %)
SOBI,SOBI.ST,Swedish Orphan Biovitrum AB,Eurostoxx,2022,2022-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,Sweden,0.186,62.02925243547412,295.991008,24.596790080898806,0.0994533459000942,0.0502514477293508,0.1467210975896784,8.52,209.5646514892578,2.638,18.79,26.525,52.496,9.101,0.0,0.135936461,14.03938265034593,0.0,-1.7636197477262083
SOBI,SOBI.ST,Swedish Orphan Biovitrum AB,Eurostoxx,2023,2023-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,Sweden,0.186,91.63191751766897,339.880992,36.09103160689634,0.0711311896536451,0.0325421805557431,0.2235683870311868,7.47,269.6000061035156,2.409,22.123,33.867,74.027,20.486,0.0,0.11470834,10.889119920444784,0.0,-12.323943661971825
SOBI,SOBI.ST,Swedish Orphan Biovitrum AB,Eurostoxx,2024,2024-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,Sweden,0.186,110.86274802520508,343.440992,28.390500245643693,0.096435486273147,0.05149514871958,0.1509524190776439,11.37,322.79998779296875,3.885,26.027,40.286,75.444,16.735,0.0,0.107879981,14.92680677757713,0.0,52.208835341365464
SOF,SOF.BR,Sofina SA,Eurostoxx,2021,2021-12-31,Financial Services,Asset Management,Belgium,1.201,13.772815769107055,33.7057,5.347998129497202,0.2284087645421253,0.214598337929509,0.0504947580552069,76.406119,408.6197814941406,2.593431,2.65151,11.354341,12.085047,0.695455,2.987048,0.005305563,97.8095877443419,3.909435578058872,
SOF,SOF.BR,Sofina SA,Eurostoxx,2024,2024-12-31,Financial Services,Asset Management,Belgium,1.201,7.1815302458496095,33.3465,5.306757525242853,0.1319262481128162,0.1218323700292217,0.1166710953399145,40.582378,215.36083984375,1.359505,1.423031,10.305038,11.158816,0.837877,3.324456,0.005125572,95.53586675202438,8.191870865724034,-46.885958178297216
SOLB,SOLB.BR,Solvay SA,Eurostoxx,2021,2021-12-31,Basic Materials,Chemicals,Belgium,0.257,1.173305823738098,103.224,1.242251265895823,0.108479231033299,0.0472841538231333,2.8040430154162297,9.15,11.366599082946776,0.948,11.435,8.739,20.049,3.29,3.75,0.212856232,8.290336685614342,40.98360655737705,
SOLB,SOLB.BR,Solvay SA,Eurostoxx,2022,2022-12-31,Basic Materials,Chemicals,Belgium,0.257,1.3853914232254028,103.64,0.7276724523088499,0.1796661322267282,0.0922071636011616,2.104098488796354,18.37,13.367342948913574,1.905,7.978,10.603,20.66,2.915,3.85,0.263658975,23.878164953622463,20.958083832335326,100.76502732240438
SOLB,SOLB.BR,Solvay SA,Eurostoxx,2023,2023-12-31,Basic Materials,Chemicals,Belgium,0.257,2.451436380146027,103.638,1.1773935890482574,1.6558544303797469,0.2980632298490459,0.1607220987625754,20.09,23.65383720397949,2.093,6.025,1.264,7.022,0.394,4.05,0.260248261,34.738589211618255,20.159283225485318,9.363091997822526
SOLB,SOLB.BR,Solvay SA,Eurostoxx,2024,2024-12-31,Basic Materials,Chemicals,Belgium,0.257,3.0162807339172364,105.008,13.549195595507353,0.1665421956684092,0.0333134149985061,0.6236156929455137,2.12,28.724294662475582,0.223,5.13,1.339,6.694,1.881,2.43,0.081760593,4.346978557504873,114.62264150943395,-89.44748631159781
SOON,SOON.SW,Sonova Holding AG,Eurostoxx,2022,2022-03-31,Healthcare,Medical Devices,Switzerland,1.22,22.58414241628418,62.3134,34.78199085667586,0.2692387471478946,0.1161375756057406,0.0657231066223596,10.42,362.4283447265625,0.649,3.3639,2.4105,5.5882,1.4843,4.4,0.045000563,19.29308243407949,42.226487523992326,
SOON,SOON.SW,Sonova Holding AG,Eurostoxx,2023,2023-03-31,Healthcare,Medical Devices,Switzerland,1.22,15.599648635775758,61.1597,23.72690032249273,0.292668595190743,0.1166141377757766,0.1163359536084673,10.75,255.06417846679688,0.6475,3.7384,2.2124,5.5525,1.8148,4.6,0.040275178,17.320243954632996,42.7906976744186,3.1669865642994344
SOON,SOON.SW,Sonova Holding AG,Eurostoxx,2024,2024-03-31,Healthcare,Medical Devices,Switzerland,1.22,14.673460249864197,59.6257,24.41397621518089,0.2432804404145077,0.1037673952829862,0.1223024405587365,10.08,246.09288024902344,0.601,3.6269,2.4704,5.7918,1.7946,4.3,0.03284335,16.570625051697043,42.65873015873016,-6.232558139534882
SOP,SOP.PA,Sopra Steria Group,Eurostoxx,2021,2021-12-31,Technology,Information Technology Services,France,0.91,2.909402627029419,20.2049,15.533430805226876,0.113999392651078,0.0393418570530287,0.3124352716104179,9.27,143.99490356445312,0.1877,4.6828,1.6465,4.771,0.909,2.0,0.006090304,4.008285641069445,21.57497303128371,
SOP,SOP.PA,Sopra Steria Group,Eurostoxx,2022,2022-12-31,Technology,Information Technology Services,France,0.91,2.6801716053878786,20.1799,10.859682671086084,0.1339242285034859,0.0501031177969185,0.335165105918655,12.23,132.8139190673828,0.2478,5.1012,1.8503,4.9458,0.8983,3.2,0.00600125,4.85768054575394,26.165167620605068,31.930960086299898
SOP,SOP.PA,Sopra Steria Group,Eurostoxx,2023,2023-12-31,Technology,Information Technology Services,France,0.91,3.8005525133789058,20.3886,20.529268911756606,0.0978845846432567,0.0301414366816526,0.4316740774465483,9.08,186.40576171875,0.1837,5.469,1.8767,6.0946,1.6406,4.3,0.007340183,3.358932163101115,47.3568281938326,-25.756336876533116
SOP,SOP.PA,Sopra Steria Group,Eurostoxx,2024,2024-12-31,Technology,Information Technology Services,France,0.91,3.329697458944702,19.9578,13.389799261935066,0.1302272491439244,0.0444861933288433,0.3702138152787869,12.46,166.83689880371094,0.251,5.7768,1.9274,5.6422,1.2327,4.65,0.008777452,4.344966071181277,37.31942215088282,37.22466960352424
SPIE,SPIE.PA,Spie ICS,Eurostoxx,2021,2021-12-31,Industrials,Engineering & Construction,France,0.593,3.3297694132959594,162.655008,19.31260486818709,0.1007842263110967,0.0196344282388173,0.7572896759550698,1.06,20.47136116027832,0.169099,6.994179,1.677832,8.612372,2.5216,0.5700000000000001,0.074991372,2.4177104989735034,53.77358490566038,
SPIE,SPIE.PA,Spie ICS,Eurostoxx,2022,2022-12-31,Industrials,Engineering & Construction,France,0.593,3.717846545906067,162.916,24.538317034321445,0.0803247145628597,0.0169742433144013,0.7033238106288601,0.93,22.820634841918945,0.151539,8.113775,1.88658,8.927585,2.61485,0.6499999999999999,0.06208104,1.8676756503600358,69.89247311827955,-12.264150943396224
SPIE,SPIE.PA,Spie ICS,Eurostoxx,2023,2023-12-31,Industrials,Engineering & Construction,France,0.593,4.4781387030671995,166.584992,18.53931427001953,0.1221744651403182,0.0260658162023034,0.5604589688749392,1.45,26.88200569152832,0.238514,8.72537,1.952241,9.150452,2.509813,0.77,0.053644819,2.7335688916343948,53.10344827586208,55.91397849462365
SPIE,SPIE.PA,Spie ICS,Eurostoxx,2024,2024-12-31,Industrials,Engineering & Construction,France,0.593,4.98527592376709,169.928,17.99851399989216,0.1315131315747539,0.0273538121856764,0.5507245821461716,1.63,29.33757781982422,0.273175,9.919712,2.077169,9.986725,2.745514,0.86,0.059839843,2.753860192715272,52.76073619631902,12.413793103448278
SPL,SPL.WA,Santander Bank Polska S. A.,Eurostoxx,2021,2021-12-31,Financial Services,Banks - Regional,Poland,0.383,28.48689583987427,102.189,25.621944315293256,0.0435413572471533,0.0045745062786979,0.7218692101656087,10.88,278.7667541503906,1.111684,9.038226,25.53168,243.017264,20.563813,2.16,0.016740932,12.299803080825816,19.852941176470587,
SPL,SPL.WA,Santander Bank Polska S. A.,Eurostoxx,2022,2022-12-31,Financial Services,Banks - Regional,Poland,0.383,21.1371928961792,102.819,7.505539291398549,0.1049605609219976,0.0108695563956935,0.7477761156665748,27.39,205.57672119140625,2.799098,12.300092,26.668093,257.517225,15.805888,2.68,0.018193841,22.756724096047414,9.784592917123037,151.74632352941174
SPL,SPL.WA,Santander Bank Polska S. A.,Eurostoxx,2023,2023-12-31,Financial Services,Banks - Regional,Poland,0.383,41.662484614471445,102.189,8.623102514070101,0.152100273764984,0.0174627655257075,0.3548714901862694,47.28,407.7002868652344,4.831107,15.951867,31.762645,276.651885,14.784828,23.25,0.0175521,30.2855270796829,49.1751269035533,72.61774370208104
SPL,SPL.WA,Santander Bank Polska S. A.,Eurostoxx,2024,2024-12-31,Financial Services,Banks - Regional,Poland,0.383,43.107722360412595,102.189,8.269811382342311,0.1602562843273348,0.0171260763734291,0.4154672763794004,51.01,421.8430786132813,5.212731,17.076489,32.527467,304.37392,17.909848,44.63,0.021147062,30.525777283609063,87.49264850029407,7.889170896785114
SPM,SPM.MI,Saipem Spa,Eurostoxx,2023,2023-12-31,Energy,Oil & Gas Equipment & Services,Italy,1.686,2.767892449795349,2012.850048,15.27901225619846,0.0747702589807852,0.0139137193937038,1.1282952848225394,0.09,1.375111103057861,0.179,11.883,2.394,12.865,3.123,0.0,10.091302122,1.5063536144071363,0.0,
SPM,SPM.MI,Saipem Spa,Eurostoxx,2024,2024-12-31,Energy,Oil & Gas Equipment & Services,Italy,1.686,4.820230916335876,1958.749952,15.7398030100765,0.1212361331220285,0.0210758316688477,0.6256961652560471,0.156347,2.4608709812164307,0.306,14.549,2.524,14.519,3.016,0.0,9.535835709,2.1032373358993746,0.0,73.71888888888891
SPSN,SPSN.SW,Swiss Prime Site AG,Eurostoxx,2021,2021-12-31,Real Estate,Real Estate - Diversified,Switzerland,0.458,5.855198925979614,75.9692,11.731099864663598,0.0778341265604128,0.036956780689065,0.9273867666403014,6.57,77.07332611083984,0.498892,0.735837,6.409682,13.499336,5.430034,3.35,0.033380637,67.7992544544512,50.98934550989346,
SPSN,SPSN.SW,Swiss Prime Site AG,Eurostoxx,2022,2022-12-31,Real Estate,Real Estate - Diversified,Switzerland,0.458,5.609886527908325,76.699,13.878858881159571,0.0615635128081437,0.0293676915527176,0.9813788518914528,5.27,73.14158630371094,0.404429,0.641777,6.569297,13.771222,5.505424,3.35,0.036372505,63.017060443113415,63.567362428842515,-19.786910197869112
SPSN,SPSN.SW,Swiss Prime Site AG,Eurostoxx,2023,2023-12-31,Real Estate,Real Estate - Diversified,Switzerland,0.458,6.292776219895752,76.718496,26.631246294294083,0.0361028313780654,0.0171297329525887,0.9031303198152102,3.08,82.02423858642578,0.236018,0.653983,6.537382,13.778265,5.683197,3.4,0.036110442,36.089317306413164,110.3896103896104,-41.55597722960152
SPSN,SPSN.SW,Swiss Prime Site AG,Eurostoxx,2024,2024-12-31,Real Estate,Real Estate - Diversified,Switzerland,0.458,7.4239332587814335,77.307,20.5635626259912,0.0539469473515231,0.0260273356020644,0.7459498633624556,4.67,96.0318374633789,0.36025,0.659813,6.677857,13.841217,5.537882,3.4,0.033958288,54.59880299418168,72.80513918629549,51.623376623376615
SREN,SREN.SW,Swiss Re Ltd,Eurostoxx,2021,2021-12-31,Financial Services,Insurance - Reinsurance,Switzerland,0.455,20.448636861572265,288.976,14.237908530283264,0.0609725050916496,0.0079144337902812,0.5469802254163558,4.97,70.76240539550781,1.437,45.935,23.568,181.567,11.185,5.9,0.282299297,3.128333514749102,118.71227364185113,
SREN,SREN.SW,Swiss Re Ltd,Eurostoxx,2022,2022-12-31,Financial Services,Insurance - Reinsurance,Switzerland,0.455,21.42676865762182,288.952992,45.49271753229247,0.0250903678503083,0.0036647100841641,0.4347365740884364,1.63,74.15312957763672,0.472,46.043,18.812,128.796,9.315,5.9,0.284796619,1.0251286840562084,361.9631901840491,-67.20321931589537
SREN,SREN.SW,Swiss Re Ltd,Eurostoxx,2023,2023-12-31,Financial Services,Insurance - Reinsurance,Switzerland,0.455,24.41443479525757,288.988,8.045954386393229,0.1394441954280591,0.0232405256198594,0.3262414250747749,10.5,84.4825210571289,3.111,43.643,22.31,133.861,7.965,5.089344,0.223066425,7.128290905758083,48.469942857142854,544.1717791411043
SREN,SREN.SW,Swiss Re Ltd,Eurostoxx,2024,2024-12-31,Financial Services,Insurance - Reinsurance,Switzerland,0.455,36.54065257062012,290.404992,11.564938461079317,0.1402665974205834,0.025473752053384,0.1987101895886249,10.88,125.82653045654295,3.241,46.756,23.106,127.229,7.261,5.4074283,0.212978955,6.931730686970656,49.70062775735294,3.619047619047633
SRG,SRG.MI,Snam S.p.A.,Eurostoxx,2021,2021-12-31,Utilities,Utilities - Regulated Gas,Italy,0.696,13.902428663174929,3270.220032,9.30245334783842,0.2076912397612106,0.0550789735282206,1.104699068924599,0.457,4.251221179962158,1.496,3.285,7.203,27.161,15.358,0.2495,1.966927226,45.540334855403344,54.59518599562363,
SRG,SRG.MI,Snam S.p.A.,Eurostoxx,2022,2022-12-31,Utilities,Utilities - Regulated Gas,Italy,0.696,12.909808209928345,3351.749888,19.162498303313757,0.0898500267809319,0.0207143518661439,1.059659429291857,0.201,3.851662158966065,0.671,3.496,7.468,32.393,13.68,0.262,1.62613211,19.193363844393595,130.34825870646767,-56.01750547045952
SRG,SRG.MI,Snam S.p.A.,Eurostoxx,2023,2023-12-31,Utilities,Utilities - Regulated Gas,Italy,0.696,13.7319690241615,3352.760064,12.101727532937362,0.1486574983628028,0.033855331841909,1.212644739490796,0.338441,4.0957207679748535,1.135,4.244,7.635,33.525,16.652,0.2751,1.396038468,26.74363807728558,81.2844779444571,68.3786069651741
SRG,SRG.MI,Snam S.p.A.,Eurostoxx,2024,2024-12-31,Utilities,Utilities - Regulated Gas,Italy,0.696,13.728668166407717,3353.609984,10.906989357540375,0.1410012319408668,0.0351784067730308,1.3374203365864,0.375328,4.093698501586914,1.259,3.548,8.929,35.789,18.361,0.282,1.83266811,35.4847801578354,75.13428254753175,10.89909319497342
SRT3,SRT3.DE,Sartorius AG - Preference Share,Eurostoxx,2022,2022-12-31,Healthcare,Medical Instruments & Supplies,Germany,1.483,22.170840288482662,64.9905,34.42378501237702,0.3407880188963715,0.0971810195336572,0.1146190206115058,9.91,341.13970947265625,0.6781,4.1747,1.9898,6.9777,2.5412,1.26,0.021794565,16.243083335329487,12.714429868819375,
STB,STB.OL,Storebrand ASA,Eurostoxx,2021,2021-12-31,Financial Services,Financial Conglomerates,Norway,0.576,34.712306693049314,470.135008,11.053108169647034,0.1057182423075624,0.0040129131185078,1.062072893224988,6.68,73.83476257324219,3.13,69.207,29.607,779.982,36.867,3.25,0.287625339,4.522663892380828,48.65269461077845,
STB,STB.OL,Storebrand ASA,Eurostoxx,2022,2022-12-31,Financial Services,Financial Conglomerates,Norway,0.576,34.66118658295361,464.211008,14.814856695750404,0.0804905315220705,0.003087121532023,1.2630554321971923,5.04,74.66687774658203,2.376,-38.799,29.519,769.649,43.779,3.5,0.309207257,-6.1238691718858735,69.44444444444444,-24.55089820359281
STB,STB.OL,Storebrand ASA,Eurostoxx,2023,2023-12-31,Financial Services,Financial Conglomerates,Norway,0.576,37.52805323516846,447.32,11.476787561920208,0.114388269953608,0.0037661382032242,1.3973280114316755,7.31,83.89531707763672,3.378,71.816,29.531,896.94,52.439,3.7,0.239653304,4.703687200623817,50.615595075239405,45.03968253968254
STB,STB.OL,Storebrand ASA,Eurostoxx,2024,2024-12-31,Financial Services,Financial Conglomerates,Norway,0.576,50.67583343408203,433.984,9.356482212360088,0.1741612008072653,0.0055406691940598,1.0634457560545143,12.48,116.7688980102539,5.523,93.5,31.712,996.811,53.891,4.1,0.171765526,5.906951871657753,32.852564102564095,70.72503419972642
STERV,STERV.HE,Stora Enso Oyj - Ordinary Shares - Class R,Eurostoxx,2021,2021-12-31,Basic Materials,Paper & Paper Products,Finland,0.561,11.19875026385083,788.620032,8.820148136304772,0.1185171316232915,0.0665405234941658,0.3453956833456468,1.61,14.200438499450684,1.266,10.164,10.682,19.026,3.868,0.3,0.419068337,12.45572609208973,18.633540372670808,
STERV,STERV.HE,Stora Enso Oyj - Ordinary Shares - Class R,Eurostoxx,2022,2022-12-31,Basic Materials,Paper & Paper Products,Finland,0.561,9.863556874923706,799.08,6.265807756917731,0.1236833705713373,0.0740846955357996,0.3977267074896188,1.97,12.34364128112793,1.55,11.68,12.532,20.922,3.923,0.55,0.453920511,13.270547945205479,27.918781725888326,22.360248447204967
STLA,STLA,Stellantis N.V,Eurostoxx,2021,2021-12-31,Consumer Cyclical,Auto Manufacturers,Netherlands,1.151,42.88837286234033,3132.570112,2.9506710068932898,0.2539932387715313,0.0826706100159519,0.783009420940002,4.64,13.691113471984863,14.2,149.419,55.907,171.766,33.582,2.736,0.7008951,9.503476800139204,58.96551724137932,
STLA,STLA,Stellantis N.V,Eurostoxx,2022,2022-12-31,Consumer Cyclical,Auto Manufacturers,Netherlands,1.151,36.96186804211841,3213.370112,2.150004556245893,0.2333226850372921,0.0902415178667354,0.7346219614511608,5.35,11.502524375915527,16.799,179.592,71.999,186.156,27.153,1.122,1.4310305,9.353980132745333,20.971962616822434,15.301724137931028
STLA,STLA,Stellantis N.V,Eurostoxx,2023,2023-12-31,Consumer Cyclical,Auto Manufacturers,Netherlands,1.151,59.84290987799707,3018.729984,3.31292428407513,0.2276327225098845,0.0920011082086598,0.4923390266293334,5.983798,19.823869705200195,18.596,189.544,81.693,202.128,29.463,1.473,1.3936941,9.810914616131345,24.61647268173157,11.846691588785063
STLA,STLA,Stellantis N.V,Eurostoxx,2024,2024-12-31,Consumer Cyclical,Auto Manufacturers,Netherlands,1.151,34.643488354479246,2888.819968,6.40815324527,0.066995544239338,0.0263623095560361,1.0745742351083625,1.871407,11.992262840270996,5.473,156.878,81.692,207.607,37.227,1.652,1.8066515,3.488698224097707,88.27582669082673,-68.72543157372625
STMN,STMN.SW,Straumann Holding AG,Eurostoxx,2022,2022-12-31,Healthcare,Medical Instruments & Supplies,Switzerland,1.531,16.824600100870605,158.888992,38.78718784877232,0.2348182488855572,0.1288861353486876,0.041700604816378,2.73,105.88902282714844,0.434789,2.320785,1.851598,3.373435,0.701596,0.675,0.090749338,18.734566105865042,24.725274725274726,
STMN,STMN.SW,Straumann Holding AG,Eurostoxx,2024,2024-12-31,Healthcare,Medical Instruments & Supplies,Switzerland,1.531,17.82155877799512,159.443008,45.80895470791176,0.1903387576582092,0.10729934288423,0.0232241750093737,2.44,111.77384948730467,0.388316,2.5039,2.040131,3.618997,0.413891,0.85,0.074073631,15.50844682295619,34.83606557377049,-10.62271062271063
STMPA,STMPA.PA,ST Microelectronics,Eurostoxx,2023,2023-12-31,Technology,Semiconductors,Netherlands,1.217,39.57542375802222,908.033984,9.35271185355125,0.2517185725387052,0.1722079090500143,0.0801760208406311,4.66,43.58363723754883,4.211,17.286,16.729,24.453,3.173,0.2046,0.469286291,24.3607543676964,4.390557939914163,
STMPA,STMPA.PA,ST Microelectronics,Eurostoxx,2024,2024-12-31,Technology,Semiconductors,Netherlands,1.217,21.889381911158935,912.185024,13.870894150926889,0.0892314745830706,0.0629268884128844,0.1446820203902378,1.73,23.99664688110352,1.557,13.269,17.449,24.743,3.167,0.281325018,0.506836132,11.734117115080261,16.261561734104045,-62.87553648068669
SU,SU.PA,Schneider Electric SE,Eurostoxx,2021,2021-12-31,Industrials,Specialty Industrial Machinery,France,0.994,88.99289198553906,556.577024,27.75923940870497,0.1310965630114566,0.0587383357471538,0.1095480749359641,5.76,159.89321899414062,3.204,28.905,24.44,54.547,9.749,2.6,0.227301946,11.084587441619096,45.13888888888889,
SU,SU.PA,Schneider Electric SE,Eurostoxx,2022,2022-12-31,Industrials,Specialty Industrial Machinery,France,0.994,70.4088497744082,559.115008,20.213338689666305,0.1366799009395023,0.0595703125,0.1486034785900313,6.23,125.9291000366211,3.477,34.176,25.439,58.368,10.463,2.9,0.254642717,10.17380617977528,46.54895666131621,8.159722222222232
SU,SU.PA,Schneider Electric SE,Eurostoxx,2023,2023-12-31,Industrials,Specialty Industrial Machinery,France,0.994,96.66478865139553,558.316992,24.21482966496394,0.1512735242989948,0.0679638024414676,0.1441372830208826,7.15,173.1360321044922,4.003,35.902,26.462,58.899,13.933,3.15,0.20435052,11.149796668709264,44.05594405594405,14.767255216693421
SU,SU.PA,Schneider Electric SE,Eurostoxx,2024,2024-12-31,Industrials,Specialty Industrial Machinery,France,0.994,133.66879237648436,564.838016,31.0971707361012,0.1400177113057168,0.0647377280378508,0.1109533477210432,7.61001,236.6497802734375,4.269,38.153,30.489,65.943,14.831,3.5,0.184612555,11.189159437003644,45.99205520097871,6.433706293706298
SW,SW.PA,Sodexo,Eurostoxx,2022,2022-08-31,Industrials,Specialty Business Services,France,0.149,6.761370242079345,146.620992,9.70833949038857,0.1574178935447338,0.0332217973231357,0.9850074410289694,4.75,46.1146125793457,0.695,20.263,4.415,20.92,6.66,2.4,0.090714548,3.4298968563391394,50.526315789473685,
SW,SW.PA,Sodexo,Eurostoxx,2023,2023-08-31,Industrials,Specialty Business Services,France,0.149,9.26319056890869,149.562,11.385193993063533,0.1748513543272407,0.0381840915648744,0.689071433057216,5.44,61.935455322265625,0.794,22.637,4.541,20.794,6.383,3.1,0.066121922,3.5075319167734245,56.98529411764706,14.5263157894737
SWED A,SWED-A.ST,Swedbank AB - Class A Shares,Eurostoxx,2021,2021-12-31,Financial Services,Banks - Regional,Sweden,0.429,155.9693442618828,1121.430016,7.469428827631998,0.1290963072926331,0.0075877521297948,5.181056596885926,18.62,139.0807647705078,20.871,46.705,161.67,2750.617,808.086,14.55,0.79792971,44.686864361417406,78.14178302900108,
SWED A,SWED-A.ST,Swedbank AB - Class A Shares,Eurostoxx,2022,2022-12-31,Financial Services,Banks - Regional,Sweden,0.429,163.506105076875,1123.069952,7.65047459244039,0.1213561902165269,0.0074842905214867,5.391003593324951,19.03,145.58853149414062,21.365,51.289,176.052,2854.646,881.462,11.25,0.810930738,41.65610559769151,59.11718339464004,2.2019334049409256
SWED A,SWED-A.ST,Swedbank AB - Class A Shares,Eurostoxx,2023,2023-12-31,Financial Services,Banks - Regional,Sweden,0.429,196.48257873535158,1124.8,5.755592610140805,0.1717045683236063,0.011951592687704,4.446353491607622,30.35,174.68223571777344,34.128,72.254,198.76,2855.519,873.631,9.75,0.702604848,47.23337116284219,32.12520593080725,59.48502364687336
SWED A,SWED-A.ST,Swedbank AB - Class A Shares,Eurostoxx,2024,2024-12-31,Financial Services,Banks - Regional,Sweden,0.429,226.1401808491211,1125.319936,6.484554520958122,0.159310836371611,0.0115855516352642,4.081999034996295,30.99,200.9563446044922,34.869,73.332,218.874,3009.697,923.104,15.15,0.555517036,47.54950090001637,48.886737657308814,2.1087314662273426
SY1,SY1.DE,Symrise AG,Eurostoxx,2021,2021-12-31,Basic Materials,Specialty Chemicals,Germany,0.573,17.520679116027832,139.772,45.74885124707744,0.1175993084386295,0.0561836495815267,0.1027772375759512,2.74,125.3518524169922,0.374924,3.825691,3.188148,6.673187,1.800727,0.97,0.064548248,9.80016420562978,35.4014598540146,
SY1,SY1.DE,Symrise AG,Eurostoxx,2022,2022-12-31,Basic Materials,Specialty Chemicals,Germany,0.573,13.800035534942628,139.772,49.36623764038086,0.0788447394415454,0.0359769152185356,0.1845948145241925,2.0,98.73247528076172,0.280007,4.618476,3.551372,7.782963,2.547415,1.02,0.081749362,6.062757498360931,51.0,-27.00729927007299
SY1,SY1.DE,Symrise AG,Eurostoxx,2023,2023-12-31,Basic Materials,Specialty Chemicals,Germany,0.573,13.477135016164308,140.311008,39.36552141533523,0.09376135965579,0.0433966090348835,0.1898528134452285,2.44,96.05187225341795,0.340473,4.730187,3.631272,7.845613,2.558672,1.05,0.085453614,7.19787610933775,43.032786885245905,21.999999999999996
SY1,SY1.DE,Symrise AG,Eurostoxx,2024,2024-12-31,Basic Materials,Specialty Chemicals,Germany,0.573,14.149001661499023,139.772,29.5991685655382,0.1201211701053456,0.0574463392589866,0.1799267581491177,3.42,101.22915649414062,0.478224,4.998513,3.98118,8.324708,2.545784,1.1,0.069571663,9.567325322550927,32.163742690058484,40.163934426229496
TECN,TECN.SW,Tecan Group AG,Eurostoxx,2021,2021-12-31,Healthcare,Medical Instruments & Supplies,Switzerland,1.28,6.2340270434509275,12.6717,49.44367221851445,0.099321982700558,0.0609457540258042,0.05031402620069,9.95,491.9645385742188,0.121659,0.946623,1.224895,1.996185,0.313659,2.3,0.007010689,12.851895633214067,23.115577889447238,
TECN,TECN.SW,Tecan Group AG,Eurostoxx,2022,2022-12-31,Healthcare,Medical Instruments & Supplies,Switzerland,1.28,5.011744822769165,12.7275,41.31929891932549,0.0892127979259346,0.0572380691803481,0.0613923914486121,9.53,393.7729187011719,0.121126,1.144261,1.35772,2.116179,0.307683,2.8,0.007815927,10.585522009401702,29.38090241343127,-4.2211055276381915
TECN,TECN.SW,Tecan Group AG,Eurostoxx,2023,2023-12-31,Healthcare,Medical Instruments & Supplies,Switzerland,1.28,4.092001172393799,12.857,30.78049266822564,0.0979123885211022,0.0636823361617307,0.0772468009375194,10.34,318.2702941894531,0.132075,1.074386,1.34891,2.073966,0.316094,2.9,0.007852494,12.293067854569959,28.04642166344294,8.49947534102833
TECN,TECN.SW,Tecan Group AG,Eurostoxx,2024,2024-12-31,Healthcare,Medical Instruments & Supplies,Switzerland,1.28,2.536719732485962,12.8254,37.31863057838296,0.0471417394315318,0.0318946699077956,0.1266773762527896,5.3,197.7887420654297,0.067664,0.934278,1.435331,2.121483,0.321345,3.0,0.008915934,7.242383958521982,56.60377358490566,-48.74274661508704
TEF,TEF.MC,Telefonica S.A,Eurostoxx,2021,2021-12-31,Communication Services,Telecom Services,Spain,0.247,17.010983197238033,5701.490176,2.162031159884688,0.3664159949565452,0.0745057822786664,0.4743993869390379,1.38,2.983603000640869,8.137,39.277,22.207,109.213,8.07,0.346,4.625759475,20.716959034549483,25.072463768115945,
TEF,TEF.MC,Telefonica S.A,Eurostoxx,2022,2022-12-31,Communication Services,Telecom Services,Spain,0.247,16.573813742750243,5775.240192,9.25743579864502,0.0801578443877551,0.0183415114645847,0.5235367148852819,0.31,2.869805097579956,2.011,39.993,25.088,109.642,8.677,0.298,4.806951564,5.028379966494136,96.12903225806451,-77.53623188405797
TEG,TEG.DE,TAG Immobilien AG,Eurostoxx,2021,2021-12-31,Real Estate,Real Estate - Diversified,Germany,1.318,3.173202392883301,146.38,6.3205549540747406,0.1876652275122806,0.0804746247230777,0.9749598723795544,3.429737,21.67784118652344,0.570455,0.612067,3.039748,7.088632,3.093745,0.84035,0.10100877,93.20139788617912,24.501878715481684,
TEG,TEG.DE,TAG Immobilien AG,Eurostoxx,2022,2022-12-31,Real Estate,Real Estate - Diversified,Germany,1.318,1.0920955264701844,175.498,8.765226437109467,0.0353577766411253,0.0137670665560993,3.5009739599957825,0.709946,6.222837448120117,0.113091,0.954902,3.198476,8.214604,3.823398,0.888097,0.217306167,11.843204852435118,125.09359866806773,-79.30027870941707
TEG,TEG.DE,TAG Immobilien AG,Eurostoxx,2024,2024-12-31,Real Estate,Real Estate - Diversified,Germany,1.318,2.4314112156082763,175.483008,20.08203015720985,0.040112572058934,0.0156282619898651,1.5483719807791383,0.689947,13.855536460876465,0.121123,1.082984,3.019577,7.750254,3.764729,0.0,0.098103496,11.184191086848928,0.0,-2.8169748121688154
TEL,TEL.OL,Telenor ASA,Eurostoxx,2022,2022-12-31,Communication Services,Telecom Services,Norway,0.232,104.6308013411748,1398.989952,2.3306402323512727,0.7468695435270641,0.1877249225702092,1.132783066561088,32.09,74.79024505615234,44.913,76.877,60.135,239.249,118.524,9.3,0.432595424,58.42189471493424,28.9809909629168,
